X,Y,Z,X_r,Y_r,Z_r,formation,series,id,order_series,smooth,group,X_s,Y_s,Z_s,T,is_new,
455961,6782280,-5201.239,0.749890009,0.424818087,0.572104399,BCU,unconformity,3,3,1e-06,BCU,0.999580017,0.056172697,0.2985292203019691,0,FALSE,
453414.03,6782385,-5386.407,0.482469123,0.435842635,0.552662556,BCU,unconformity,3,3,1e-06,BCU,0.46473824573192823,0.078221793,0.2596455345330853,0,FALSE,
455215.62,6782268,-5252.574,0.671628317,0.423558138,0.566714445,BCU,unconformity,3,3,1e-06,BCU,0.8430566346779764,0.0536528,0.28774931227819806,0,FALSE,
452059.3,6782479.5,-5604.2974,0.340228305,0.445764728,0.529785002,BCU,unconformity,3,3,1e-06,BCU,0.1802566094790049,0.098065979,0.21389042649251472,0,FALSE,
455421.88,6782547,-5219.8975,0.693284729,0.452851937,0.570145337,BCU,unconformity,3,3,1e-06,BCU,0.8863694588521874,0.11224039814367666,0.2946110959450676,0,FALSE,
454482.25,6782530,-5258.5186,0.594627624,0.45106701,0.566090288,BCU,unconformity,3,3,1e-06,BCU,0.6890552487348004,0.10867054450767571,0.28650099745910546,0,FALSE,
451263.44,6783093,-5618.5947,0.256666431,0.510179587,0.528283847,BCU,unconformity,3,3,1e-06,BCU,0.013132861552672005,0.2268956972764128,0.21088811658722098,0,FALSE,
451582.97,6782930.5,-5617.874,0.290215705,0.493117786,0.528359518,BCU,unconformity,3,3,1e-06,BCU,0.080231411,0.19277209634405085,0.21103945738224836,0,FALSE,
451263.7,6782662,-5600.884,0.25669373,0.464926442,0.530143395,BCU,unconformity,3,3,1e-06,BCU,0.013187459314165739,0.13638940803427127,0.21460721110434572,0,FALSE,
453154.66,6782661.5,-5438.797,0.455236389,0.464873944,0.547161832,BCU,unconformity,3,3,1e-06,BCU,0.4102727788160603,0.13628441233909477,0.24864408559249196,0,FALSE,
455963,6782618,-5166.078,0.7501,0.460306632,0.575796153,BCU,unconformity,3,3,1e-06,BCU,1,0.1271497868587394,0.3059127275781707,0,FALSE,
455720.47,6782561.5,-5192.805,0.724635394,0.454374375,0.572989933,BCU,unconformity,3,3,1e-06,BCU,0.9490707880976819,0.11528527330379511,0.30030028768820616,0,FALSE,
451916.53,6783114,-5623.905,0.325238069,0.512384496,0.527726289,BCU,unconformity,3,3,1e-06,BCU,0.1502761386783159,0.23130551647382572,0.20977299930702945,0,FALSE,
451819.38,6782676,-5615.172,0.315037738,0.466396382,0.528643216,BCU,unconformity,3,3,1e-06,BCU,0.1298754751055174,0.13932928749921322,0.2116068541189822,0,FALSE,
452586,6782662,-5547.154,0.395529537,0.464926442,0.535784813,BCU,unconformity,3,3,1e-06,BCU,0.29085907477793066,0.13638940803427127,0.22589004850801214,0,FALSE,
452812.78,6782725.5,-5506.4336,0.419340461,0.471593669,0.54006028,BCU,unconformity,3,3,1e-06,BCU,0.33848092228218907,0.14972386132168655,0.23444098191974233,0,FALSE,
453467.3,6782845,-5393.49,0.488062244,0.484140654,0.551918872,BCU,unconformity,3,3,1e-06,BCU,0.47592448709602403,0.17481783246886964,0.25815816551521514,0,FALSE,
454932.03,6782648,-5239.8413,0.641852588,0.463456502,0.568051324,BCU,unconformity,3,3,1e-06,BCU,0.783505176,0.13344952856932932,0.29042306965414555,0,FALSE,
451723.5,6783328,-5632.808,0.30497075,0.534853575,0.526791512,BCU,unconformity,3,3,1e-06,BCU,0.10974150059847111,0.27624367400936695,0.20790344595871665,0,FALSE,
453732.75,6782737,-5343.1553,0.515933351,0.472801119,0.557203799,BCU,unconformity,3,3,1e-06,BCU,0.5316667016652294,0.152138762,0.26872801915121597,0,FALSE,
454103.12,6782857.5,-5288.97,0.554820606,0.485453101,0.562893022,BCU,unconformity,3,3,1e-06,BCU,0.6094412129102678,0.17744272484828208,0.28010646563491026,0,FALSE,
455716,6782873,-5179.354,0.724166063,0.487080534,0.57440223,BCU,unconformity,3,3,1e-06,BCU,0.9481321265828099,0.18069759139875352,0.3031248818798443,0,FALSE,
455313.3,6782983,-5211.3706,0.681884297,0.49863006,0.571040625,BCU,unconformity,3,3,1e-06,BCU,0.8635685936876557,0.20379664433758315,0.29640167153146857,0,FALSE,
452922.84,6783028,-5505.0923,0.430896287,0.503354867,0.540201111,BCU,unconformity,3,3,1e-06,BCU,0.3615925747044394,0.213246257,0.23472264337162282,0,FALSE,
453219,6783034.5,-5450.9307,0.461991812,0.504037339,0.545887846,BCU,unconformity,3,3,1e-06,BCU,0.42378362487137744,0.21461120094076247,0.24609611305936574,0,FALSE,
454486.2,6782890,-5250.1934,0.595042357,0.488865461,0.566964398,BCU,unconformity,3,3,1e-06,BCU,0.6898847147266971,0.18426744503475448,0.2882492177820723,0,FALSE,
452237.66,6783003,-5609.0786,0.358955337,0.500729974,0.529282997,BCU,unconformity,3,3,1e-06,BCU,0.21771067386236245,0.2079964721446431,0.2128864156569591,0,FALSE,
452596.75,6783003,-5563.151,0.396658241,0.500729974,0.534105197,BCU,unconformity,3,3,1e-06,BCU,0.29311648222422537,0.2079964721446431,0.22253081623653537,0,FALSE,
454685.8,6783124,-5240.4565,0.615999498,0.513434453,0.567986731,BCU,unconformity,3,3,1e-06,BCU,0.7317989962411503,0.23340543037735567,0.29029388295080033,0,FALSE,
454984.2,6782996,-5231.0225,0.647330214,0.499995004,0.56897726,BCU,unconformity,3,3,1e-06,BCU,0.7944604271224894,0.20652653241217211,0.29227494172739055,0,FALSE,
455962.88,6783101,-5151.1816,0.750087401,0.511019552,0.577360211,BCU,unconformity,3,3,1e-06,BCU,0.9999748010331586,0.22857562839923676,0.30904084332542514,0,FALSE,
451664.66,6783550,-5648.939,0.298792804,0.558162619,0.525097827,BCU,unconformity,3,3,1e-06,BCU,0.097385607,0.3228617626677322,0.2045160748409324,0,FALSE,
451455.56,6783364,-5638.0083,0.276838204,0.53863342,0.526245503,BCU,unconformity,3,3,1e-06,BCU,0.053476407467288725,0.28380336406207485,0.20681142773146388,0,FALSE,
453735.06,6783328,-5366.041,0.516175891,0.534853575,0.554800899,BCU,unconformity,3,3,1e-06,BCU,0.5321517817769443,0.27624367400936695,0.2639222191890145,0,FALSE,
451263.6,6783573.5,-5657.6875,0.25668323,0.560630018,0.524179272,BCU,unconformity,3,3,1e-06,BCU,0.013166460175123105,0.3277965603410276,0.20267896516242928,0,FALSE,
454350.7,6783209,-5262.5454,0.580815441,0.522359087,0.565667491,BCU,unconformity,3,3,1e-06,BCU,0.6614308813338661,0.2512546985573604,0.2856554041284321,0,FALSE,
455027.2,6783328.5,-5229.7866,0.651845028,0.534906073,0.569107024,BCU,unconformity,3,3,1e-06,BCU,0.8034900569076683,0.27634866970454347,0.2925344700867277,0,FALSE,
453117.94,6783249,-5482.841,0.451380947,0.526558915,0.542537402,BCU,unconformity,3,3,1e-06,BCU,0.4025618949623041,0.25965435417148025,0.23939522479578443,0,FALSE,
453390.53,6783354,-5435.841,0.480001724,0.537583463,0.547472199,BCU,unconformity,3,3,1e-06,BCU,0.4598034480586328,0.28170345015854487,0.24926482014237525,0,FALSE,
452894.9,6783361,-5525.278,0.427962708,0.538318433,0.538081699,BCU,unconformity,3,3,1e-06,BCU,0.3557254152579762,0.28317338989101587,0.23048382016337432,0,FALSE,
454091.97,6783222,-5294.9697,0.553649904,0.523724031,0.562263079,BCU,unconformity,3,3,1e-06,BCU,0.607099809,0.25398458663194934,0.2788465802902095,0,FALSE,
455377.03,6783333,-5204.1455,0.688575672,0.535378554,0.571799229,BCU,unconformity,3,3,1e-06,BCU,0.8769513449948605,0.27729363096113196,0.29791888032590813,0,FALSE,
455679.84,6783331.5,-5177.064,0.720369419,0.53522106,0.57464267,BCU,unconformity,3,3,1e-06,BCU,0.9405388379076509,0.27697864387560245,0.3036057621637527,0,FALSE,
452576.88,6783459,-5579.65,0.394571977,0.548608011,0.532372873,BCU,unconformity,3,3,1e-06,BCU,0.2889439532979123,0.30375254614560954,0.21906616828710132,0,FALSE,
454612.56,6783566,-5258.4443,0.608309613,0.559842551,0.566098089,BCU,unconformity,3,3,1e-06,BCU,0.7164192268116989,0.32622162491338014,0.28651659981940875,0,FALSE,
452235.25,6783508,-5614.91,0.358702297,0.5537528,0.528670725,BCU,unconformity,3,3,1e-06,BCU,0.2172045946116171,0.31404212427290634,0.21166187186325464,0,FALSE,
454203.03,6783590,-5300.423,0.565310726,0.562362447,0.561690506,BCU,unconformity,3,3,1e-06,BCU,0.6304214527204425,0.33126141828185207,0.2777014342411975,0,FALSE,
451951.62,6783627,-5636.4253,0.328922368,0.566247288,0.526411711,BCU,unconformity,3,3,1e-06,BCU,0.1576447365657957,0.3390310997249129,0.20714384410239278,0,FALSE,
453185.25,6783589.5,-5488.8857,0.458448208,0.562309949,0.541902734,BCU,unconformity,3,3,1e-06,BCU,0.41669641544696384,0.33115642258667555,0.2381258898385178,0,FALSE,
451703.66,6783978,-5662.5615,0.302887636,0.603100777,0.523667523,BCU,unconformity,3,3,1e-06,BCU,0.10557527141386228,0.4127380777388147,0.20165546712584884,0,FALSE,
454996.3,6783742,-5240.458,0.648600661,0.578321793,0.567986573,BCU,unconformity,3,3,1e-06,BCU,0.7970013229457558,0.36318010961550756,0.2902935679637149,0,FALSE,
453082.4,6783977.5,-5515.5557,0.4476494,0.603048279,0.539102499,BCU,unconformity,3,3,1e-06,BCU,0.395098801,0.41263308204363824,0.23252541945780333,0,FALSE,
453443.75,6783979,-5456.6826,0.485589595,0.603205773,0.545283921,BCU,unconformity,3,3,1e-06,BCU,0.4709791898532134,0.4129480691291677,0.2448882635811943,0,FALSE,
455345,6783666,-5206.3647,0.68521266,0.57034212,0.571566223,BCU,unconformity,3,3,1e-06,BCU,0.8702253207618481,0.3472207639486798,0.29745286743243665,0,FALSE,
455962.53,6783629,-5153.4214,0.750050652,0.566457279,0.577125041,BCU,unconformity,3,3,1e-06,BCU,0.999901304,0.33945108250561895,0.30857050460931246,0,FALSE,
452565.3,6783979.5,-5582.091,0.393356126,0.603258271,0.532116579,BCU,unconformity,3,3,1e-06,BCU,0.2865122529976212,0.41305306482434423,0.2185535793032495,0,FALSE,
452131.94,6783979,-5625.8228,0.347855192,0.603205773,0.527524928,BCU,unconformity,3,3,1e-06,BCU,0.1955103840742495,0.4129480691291677,0.20937027781861042,0,FALSE,
452600.25,6783756,-5582.618,0.397025726,0.579791733,0.532061246,BCU,unconformity,3,3,1e-06,BCU,0.2938514520904608,0.3661199890804495,0.21844291384053346,0,FALSE,
453803.97,6783978.5,-5394.244,0.523411144,0.603153275,0.551839705,BCU,unconformity,3,3,1e-06,BCU,0.546622288,0.41284307343399124,0.257999832,0,FALSE,
454499.38,6783813,-5282.836,0.596426201,0.585776487,0.563537066,BCU,unconformity,3,3,1e-06,BCU,0.6926524012515481,0.3780894983305703,0.28139455282333553,0,FALSE,
454832.44,6783979,-5270.3916,0.631396067,0.603205773,0.564843674,BCU,unconformity,3,3,1e-06,BCU,0.7625921337225167,0.4129480691291677,0.2840077696814444,0,FALSE,
454309.84,6783979,-5324.286,0.576525317,0.603205773,0.559184994,BCU,unconformity,3,3,1e-06,BCU,0.6528506331240456,0.4129480691291677,0.27269040969320385,0,FALSE,
451263.53,6783979,-5690.879,0.25667588,0.603205773,0.520694307,BCU,unconformity,3,3,1e-06,BCU,0.013151760777809152,0.4129480691291677,0.19570903592952782,0,FALSE,
455356.47,6783979.5,-5218.239,0.686416961,0.603258271,0.570319473,BCU,unconformity,3,3,1e-06,BCU,0.8726339220091911,0.41305306482434423,0.29495936666596817,0,FALSE,
455961.53,6783979.5,-5164.224,0.749945656,0.603258271,0.575990815,BCU,unconformity,3,3,1e-06,BCU,0.9996913126561869,0.41305306482434423,0.30630205161588514,0,FALSE,
451498.16,6782285,-6293.1694,0.28131102,0.425343065,0.457456408,etive,sediments,4,4,1e-06,etive A,0.062422041,0.057222654,0.069233237,0,FALSE,
451741.78,6782125,-6178.9854,0.306890072,0.408543754,0.469445236,etive,sediments,4,4,1e-06,etive A,0.11358014321412975,0.023624031414712112,0.093210894,0,FALSE,
451304.1,6782096.5,-6379.891,0.260935556,0.405551376,0.448351013,etive,sediments,4,4,1e-06,etive A,0.021671111484419466,0.017639277,0.051022448,0,FALSE,
451248.88,6782467,-6438.086,0.255137693,0.444452282,0.442240789,etive,sediments,4,4,1e-06,etive A,0.010075386909132863,0.095441087,0.038801999,0,FALSE,
451757.38,6782435.5,-6155.7793,0.308528004,0.441144917,0.471881777,etive,sediments,4,4,1e-06,etive A,0.11685600890363161,0.088826358,0.098083976,0,FALSE,
451513.28,6782460,-6309.201,0.282898555,0.443717312,0.455773159,etive,sediments,4,4,1e-06,etive A,0.065597111,0.093971147,0.065866739,0,FALSE,
451402.38,6782630,-6377.634,0.271254533,0.46156658,0.448587988,etive,sediments,4,4,1e-06,etive A,0.042309065,0.12966968354297537,0.051496399,0,FALSE,
451200.9,6782886.5,-6511.59,0.2501,0.488497976,0.434523185,etive,sediments,4,4,1e-06,etive A,0,0.18353247516851898,0.023366791961529614,0,FALSE,
451626.62,6782709,-6260.6733,0.294798767,0.46986124,0.460868358,etive,sediments,4,4,1e-06,etive A,0.089397535,0.1462590033808621,0.076057139,0,FALSE,
451440.9,6782752,-6367.8604,0.275298967,0.474376055,0.449614174,etive,sediments,4,4,1e-06,etive A,0.050397933684719176,0.15528863316604094,0.053548771,0,FALSE,
451575.56,6782945,-6326.2354,0.289437687,0.494640224,0.45398462,etive,sediments,4,4,1e-06,etive A,0.078675374,0.1958169715041693,0.062289662,0,FALSE,
451453.28,6783178,-6383.2866,0.276598814,0.519104221,0.44799449,etive,sediments,4,4,1e-06,etive A,0.052997627,0.2447449654564175,0.050309401314546226,0,FALSE,
451315.3,6783487,-6452.1953,0.262111508,0.551547891,0.440759373,etive,sediments,4,4,1e-06,etive A,0.024023015056375472,0.30963230507549344,0.035839168,0,FALSE,
451689.78,6783299,-6287.66,0.301430295,0.5318087,0.458034871,etive,sediments,4,4,1e-06,etive A,0.10266059091577394,0.27015392368913005,0.070390164,0,FALSE,
451523.25,6783393,-6342.425,0.283945362,0.541678295,0.452284782,etive,sediments,4,4,1e-06,etive A,0.067690725,0.28989311438231175,0.058889986,0,FALSE,
451598.75,6783529.5,-6333.9443,0.291872537,0.556010208,0.453175219,etive,sediments,4,4,1e-06,etive A,0.083545075,0.31855693916549577,0.060670859,0,FALSE,
451471.72,6783620,-6394.657,0.278534934,0.565512318,0.446800647,etive,sediments,4,4,1e-06,etive A,0.056869868,0.33756115999244196,0.047921715,0,FALSE,
451695.7,6783634,-6321.101,0.30205187,0.566982258,0.45452371,etive,sediments,4,4,1e-06,etive A,0.10390373994666025,0.3405010394573839,0.063367842,0,FALSE,
451527.8,6783760,-6405.295,0.284423093,0.580211715,0.445683703,etive,sediments,4,4,1e-06,etive A,0.068646186,0.3669599546418615,0.045687827,0,FALSE,
451373.94,6783926.5,-6606.303,0.268268455,0.597693499,0.424578728,etive,sediments,4,4,1e-06,etive A,0.036336910186678124,0.4019235211356354,0.003477877,0,FALSE,
451280.4,6783809,-6453.091,0.258447158,0.585356504,0.440665328,etive,sediments,4,4,1e-06,etive A,0.016694315533063227,0.3772495327691583,0.035651078305789514,0,FALSE,
451701.94,6783891,-6405.1094,0.302707043,0.593966151,0.44570319,etive,sediments,4,4,1e-06,etive A,0.10521408622246099,0.394468827,0.045726801,0,FALSE,
453112.25,6782262,-6126.6753,0.450783522,0.422928164,0.474937572,etive,sediments,4,4,1e-06,etive B,0.4013670439511951,0.052392852,0.10419556498183623,0,FALSE,
453017.72,6782054.5,-6137.425,0.440858279,0.401141557,0.473808899,etive,sediments,4,4,1e-06,etive B,0.38151655782112043,0.008819638,0.10193822053295856,0,FALSE,
452757.3,6782228.5,-6264.1274,0.4135153,0.419410808,0.460505693,etive,sediments,4,4,1e-06,etive B,0.3268305999453965,0.045358140316247256,0.075331807,0,FALSE,
453419.94,6782069.5,-5989.494,0.483089647,0.402716493,0.489341018,etive,sediments,4,4,1e-06,etive B,0.4659792948489091,0.011969509250120804,0.1330024568992678,0,FALSE,
454043.5,6782238,-5719.077,0.548560763,0.420408267,0.517733639,etive,sediments,4,4,1e-06,etive B,0.5969215262174231,0.047353059,0.18978769870435397,0,FALSE,
454111.28,6782044,-5691.962,0.555677371,0.400039102,0.520580597,etive,sediments,4,4,1e-06,etive B,0.6111547426555551,0.006614729,0.19548161525377541,0,FALSE,
453906.78,6782100.5,-5804.58,0.534205752,0.405971359,0.508756192,etive,sediments,4,4,1e-06,etive B,0.5682115033283673,0.018479242351063695,0.17183280485500174,0,FALSE,
453624.9,6782277.5,-5904.025,0.504609565,0.424555597,0.498314895,etive,sediments,4,4,1e-06,etive B,0.5090191302156637,0.055647718,0.15095021104134806,0,FALSE,
453384.2,6782477,-6044.447,0.479337101,0.445502239,0.483571189,etive,sediments,4,4,1e-06,etive B,0.45847420255769494,0.097541001,0.12146280002519949,0,FALSE,
454012.47,6782402,-5739.2935,0.545302747,0.437627561,0.515610993,etive,sediments,4,4,1e-06,etive B,0.5904054933747638,0.081791647,0.1855424077612827,0,FALSE,
452669.47,6783067,-6358.8066,0.404293528,0.507449699,0.450564784,etive,sediments,4,4,1e-06,etive B,0.3083870561306894,0.22143592112723487,0.055449990550387684,0,FALSE,
452942.16,6782746.5,-6240.9746,0.432924804,0.473798578,0.462936637,etive,sediments,4,4,1e-06,etive B,0.36564960836604854,0.15413368051909948,0.080193696,0,FALSE,
452702.56,6782623,-6314.6646,0.407767836,0.46083161,0.455199504,etive,sediments,4,4,1e-06,etive B,0.3153356712374754,0.1281997438105044,0.064719431,0,FALSE,
453022.38,6782493,-6188.6816,0.441347559,0.44718217,0.468427177,etive,sediments,4,4,1e-06,etive B,0.38249511770017225,0.10090086306461485,0.091174776,0,FALSE,
453658,6782521,-5924.6577,0.508084923,0.450122049,0.49614855,etive,sediments,4,4,1e-06,etive B,0.5159698452363429,0.10678062199449875,0.14661752168161177,0,FALSE,
454048.22,6782533,-5724.065,0.549056343,0.451381997,0.51720992,etive,sediments,4,4,1e-06,etive B,0.5979126855798834,0.1093005186787347,0.18874026164927335,0,FALSE,
453840.34,6782581,-5835.9287,0.527229838,0.456421791,0.505464713,etive,sediments,4,4,1e-06,etive B,0.5542596753533137,0.11938010541567855,0.16524984775624268,0,FALSE,
453183.06,6782763,-6173.549,0.458218267,0.475531007,0.470016035,etive,sediments,4,4,1e-06,etive B,0.4162365343020903,0.15759853845992391,0.094352492,0,FALSE,
453474.3,6782682,-6046.135,0.488797213,0.467026356,0.483393956,etive,sediments,4,4,1e-06,etive B,0.47739442682849503,0.1405892358413312,0.12110833455828361,0,FALSE,
454030.4,6782669,-5722.5215,0.54718532,0.465661412,0.517371981,etive,sediments,4,4,1e-06,etive B,0.5941706390038037,0.13785934776674225,0.18906438336028314,0,FALSE,
453087.97,6783017,-6229.334,0.448234226,0.502199914,0.46415885,etive,sediments,4,4,1e-06,etive B,0.39626845299341845,0.21093635160958504,0.082638122,0,FALSE,
453777.53,6782855,-5902.92,0.520635058,0.485190611,0.498430915,etive,sediments,4,4,1e-06,etive B,0.5410701161252425,0.1769177463723996,0.15118225152768805,0,FALSE,
454221.4,6782744.5,-5610.478,0.567239497,0.473588587,0.529136066,etive,sediments,4,4,1e-06,etive B,0.634278995,0.15371369773839347,0.21259255370529906,0,FALSE,
454186.8,6782868,-5646.891,0.563606646,0.486555555,0.525312858,etive,sediments,4,4,1e-06,etive B,0.627013292,0.17964763444698856,0.20494613720837548,0,FALSE,
452832.78,6783260,-6343.491,0.421440375,0.527713868,0.452172857,etive,sediments,4,4,1e-06,etive B,0.34268075,0.2619642594653632,0.058666135,0,FALSE,
453029.56,6783342,-6288.9277,0.442101428,0.536323515,0.457901768,etive,sediments,4,4,1e-06,etive B,0.3840028558829053,0.2791835534743089,0.070123958,0,FALSE,
453386.28,6782892.5,-6122.9844,0.479555492,0.48912795,0.4753251,etive,sediments,4,4,1e-06,etive B,0.4589109846496326,0.18479242351063696,0.10497062220449002,0,FALSE,
454149.6,6783045.5,-5692.111,0.559700806,0.505192291,0.520564952,etive,sediments,4,4,1e-06,etive B,0.6192016127338712,0.21692110623464544,0.19545032653661293,0,FALSE,
453910,6783032,-5857.4595,0.534543838,0.503774849,0.503204072,etive,sediments,4,4,1e-06,etive B,0.5688876756052981,0.214086222,0.16072856512883046,0,FALSE,
452775.2,6783417.5,-6361.6543,0.415394723,0.54425069,0.450265788,etive,sediments,4,4,1e-06,etive B,0.33058944583272004,0.29503790344596015,0.054851998,0,FALSE,
453435.38,6783079.5,-6105.031,0.484710781,0.508762145,0.47721013,etive,sediments,4,4,1e-06,etive B,0.4692215619159598,0.22406081350664733,0.10874068163205358,0,FALSE,
453734.6,6783110,-5952.0303,0.516127593,0.511964514,0.493274545,etive,sediments,4,4,1e-06,etive B,0.5320551857373776,0.23046555091241372,0.14086951135003523,0,FALSE,
453952.16,6783174,-5829.4556,0.538970456,0.518684238,0.506144361,etive,sediments,4,4,1e-06,etive B,0.577740913,0.2439049998950055,0.16660914302513669,0,FALSE,
454044.3,6783332.5,-5787.3213,0.54864476,0.535326056,0.510568281,etive,sediments,4,4,1e-06,etive B,0.5970895193297031,0.27718863526595544,0.17545698326368708,0,FALSE,
453259.38,6783260,-6209.263,0.466231539,0.527713868,0.466266219,etive,sediments,4,4,1e-06,etive B,0.43226307721383245,0.2619642594653632,0.086852859,0,FALSE,
453623.1,6783286,-6030.849,0.504420573,0.530443756,0.484998921,etive,sediments,4,4,1e-06,etive B,0.5086411457130184,0.2674240356145411,0.12431826295121953,0,FALSE,
453368.3,6783451.5,-6163.216,0.47766767,0.547820543,0.471100955,etive,sediments,4,4,1e-06,etive B,0.45513533945107737,0.30217761071796206,0.096522333,0,FALSE,
453712.16,6783478.5,-5988.9043,0.513771489,0.550655427,0.489402934,etive,sediments,4,4,1e-06,etive B,0.5273429789378559,0.3078473782574929,0.13312628882215888,0,FALSE,
453218.47,6783601,-6222.16,0.461936165,0.5635174,0.464912089,etive,sediments,4,4,1e-06,etive B,0.4236723294344845,0.33357132357573505,0.0841446,0,FALSE,
453034.38,6783799,-6283.3696,0.442607507,0.584306548,0.458485345,etive,sediments,4,4,1e-06,etive B,0.3850150143844082,0.37514961886562836,0.071291111,0,FALSE,
454012.56,6783519,-5812.2134,0.545312196,0.554907753,0.507954717,etive,sediments,4,4,1e-06,etive B,0.5904243925999009,0.3163520295667893,0.17022985657588124,0,FALSE,
453916.34,6783618,-5889.09,0.535209511,0.565302327,0.499883005,etive,sediments,4,4,1e-06,etive B,0.5702190210201414,0.337141177,0.15408643245626996,0,FALSE,
453406.12,6783963,-6179.953,0.481638607,0.601525842,0.469343643,etive,sediments,4,4,1e-06,etive B,0.4630772138342292,0.40958820688351977,0.093007707,0,FALSE,
453762.56,6783942.5,-6000.796,0.519063273,0.59937343,0.488154356,etive,sediments,4,4,1e-06,etive B,0.5379265450116518,0.40528338338128334,0.1306291342054981,0,FALSE,
453429.88,6783711,-6125.8916,0.484133305,0.575066926,0.475019857,etive,sediments,4,4,1e-06,etive B,0.46806660926901833,0.3566703765145646,0.10436013523445586,0,FALSE,
452678.12,6783584.5,-6359.2188,0.405201741,0.561784971,0.450521505,etive,sediments,4,4,1e-06,etive B,0.3102034816572477,0.3301064656349106,0.055363432,0,FALSE,
453783.62,6783729,-5964.3174,0.521274482,0.576956849,0.491984452,etive,sediments,4,4,1e-06,etive B,0.5423489636924854,0.3604502215409186,0.138289326,0,FALSE,
454015.7,6783679,-5850.3647,0.545641883,0.571707064,0.503948995,etive,sediments,4,4,1e-06,etive B,0.5910837655656123,0.34995065202326875,0.16221841204510687,0,FALSE,
454028.8,6783801.5,-5835.9824,0.547017326,0.584569037,0.505459075,etive,sediments,4,4,1e-06,etive B,0.5938346527792316,0.3756745973415108,0.16523857121858082,0,FALSE,
454082.62,6783909,-5829.1875,0.552668195,0.595856074,0.50617251,etive,sediments,4,4,1e-06,etive B,0.6051363894080314,0.39824867180445794,0.16666544171689038,0,FALSE,
