X,Y,Z,X_r,Y_r,Z_r,formation,series,id,order_series,smooth,group,X_s,Y_s,Z_s,T,is_new,
451623.88,6782302,-5749.1777,0.294511079,0.427127992,0.514573195,tarbert,sediments,6,4,1e-06,tarbert A,0.088822158,0.060792508,0.18346681086075553,0,FALSE,
451469.75,6782431.5,-5798.2817,0.278328093,0.440724934,0.509417486,tarbert,sediments,6,4,1e-06,tarbert A,0.056456185,0.087986393,0.17315539362886212,0,FALSE,
451595.06,6782560,-5772.412,0.291485103,0.454216881,0.512133693,tarbert,sediments,6,4,1e-06,tarbert A,0.082770206,0.11497028621826562,0.17858780789987688,0,FALSE,
451370.78,6782515,-5814.379,0.267936669,0.449492075,0.507727339,tarbert,sediments,6,4,1e-06,tarbert A,0.035673337,0.10552067365238077,0.16977509922093276,0,FALSE,
451441.53,6782591,-5823.6294,0.275365114,0.457471748,0.506756087,tarbert,sediments,6,4,1e-06,tarbert A,0.050530228,0.1214800193192085,0.1678325948636114,0,FALSE,
451322.62,6782720,-5849.205,0.262880076,0.471016192,0.504070759,tarbert,sediments,6,4,1e-06,tarbert A,0.025560152033760872,0.14856890867474506,0.16246193906049927,0,FALSE,
451462.88,6782992,-5805.667,0.277606772,0.499575022,0.508642061,tarbert,sediments,6,4,1e-06,tarbert A,0.055013544,0.20568656685076012,0.17160454421368795,0,FALSE,
451330.94,6782985,-5841.848,0.26375364,0.498840052,0.504843212,tarbert,sediments,6,4,1e-06,tarbert A,0.02730728,0.20421662711828914,0.16400684571932628,0,FALSE,
451451.47,6783132.5,-5824.393,0.276408771,0.514326917,0.506675912,tarbert,sediments,6,4,1e-06,tarbert A,0.052617543,0.23519035719535614,0.16767224543793782,0,FALSE,
451336.75,6783300,-5842.106,0.264363665,0.531913696,0.504816123,tarbert,sediments,6,4,1e-06,tarbert A,0.028527330379449694,0.27036391507948304,0.16395266794061525,0,FALSE,
451469.28,6783280,-5789.9775,0.278278745,0.529813782,0.510289391,tarbert,sediments,6,4,1e-06,tarbert A,0.056357489342938195,0.26616408727242313,0.17489920413263138,0,FALSE,
451478.88,6783423,-5805.6113,0.279286703,0.544828166,0.50864791,tarbert,sediments,6,4,1e-06,tarbert A,0.058373407,0.29619285609290164,0.1716162407341308,0,FALSE,
451349.03,6783613.5,-5855.7183,0.265653012,0.564829846,0.50338689,tarbert,sediments,6,4,1e-06,tarbert A,0.031106024652990356,0.3361962159551475,0.161094202,0,FALSE,
451500.5,6783631,-5801.481,0.28155671,0.566667271,0.509081573,tarbert,sediments,6,4,1e-06,tarbert A,0.062913421,0.33987106528632494,0.17248356817370572,0,FALSE,
451557.62,6783913,-5805.9497,0.287554064,0.596276057,0.508612379,tarbert,sediments,6,4,1e-06,tarbert A,0.074908129,0.39908863736586997,0.17154517964763522,0,FALSE,
451347.9,6783838,-5850.363,0.265534367,0.58840138,0.503949174,tarbert,sediments,6,4,1e-06,tarbert A,0.030868734381890493,0.3833392830893952,0.16221876903047044,0,FALSE,
452727.66,6782477,-5824.868,0.410403228,0.445502239,0.506626039,tarbert,sediments,6,4,1e-06,tarbert B,0.32060645513533076,0.097541001,0.16757249952752007,0,FALSE,
452770.72,6782343,-5791.1904,0.414924342,0.431432815,0.510162042,tarbert,sediments,6,4,1e-06,tarbert B,0.3296486844039303,0.069402155,0.17464450557527214,0,FALSE,
452690.75,6782126,-5807.2056,0.406527836,0.40864875,0.508480515,tarbert,sediments,6,4,1e-06,tarbert B,0.312855673,0.023834022805065108,0.17128145146049087,0,FALSE,
453544.25,6782393,-5476.0215,0.496141662,0.4366826,0.54325342,tarbert,sediments,6,4,1e-06,tarbert B,0.4920833245836896,0.079901724,0.2408272610822968,0,FALSE,
453728.84,6782190.5,-5481.8887,0.515522818,0.415420972,0.542637389,tarbert,sediments,6,4,1e-06,tarbert B,0.5308456353289546,0.037378467,0.23959519959681758,0,FALSE,
453424.3,6782118,-5481.3896,0.483547429,0.407808784,0.542689792,tarbert,sediments,6,4,1e-06,tarbert B,0.4668948573108452,0.022154091682241136,0.23970000629974275,0,FALSE,
452419.38,6782520,-5935.528,0.378035155,0.450017053,0.495007215,tarbert,sediments,6,4,1e-06,tarbert B,0.2558703093173153,0.10657063060414575,0.1443348522710575,0,FALSE,
452558.06,6782405.5,-5880.0728,0.392595958,0.437995046,0.500829773,tarbert,sediments,6,4,1e-06,tarbert B,0.28499191533146745,0.082526616,0.15597996682136106,0,FALSE,
452427.22,6782114,-5869.079,0.378858321,0.407388801,0.501984074,tarbert,sediments,6,4,1e-06,tarbert B,0.257516642,0.021314126,0.15828857016862388,0,FALSE,
452939.22,6782486.5,-5721.8687,0.432616117,0.446499698,0.517440522,tarbert,sediments,6,4,1e-06,tarbert B,0.3650322336784102,0.099535919,0.18920146573990554,0,FALSE,
453013.4,6782131,-5665.4053,0.440404698,0.409173728,0.523368936,tarbert,sediments,6,4,1e-06,tarbert B,0.38060939501480623,0.024883979756830092,0.20105829360996286,0,FALSE,
452873.22,6783037,-5746.2227,0.425686401,0.504299828,0.514883457,tarbert,sediments,6,4,1e-06,tarbert B,0.35117280191511246,0.21513617941664498,0.1840873354192486,0,FALSE,
452996.78,6782812,-5712.3594,0.438659669,0.480675796,0.518438958,tarbert,sediments,6,4,1e-06,tarbert B,0.37711933810714043,0.16788811658722075,0.19119833686818924,0,FALSE,
452760.8,6782802.5,-5798.8984,0.413882785,0.479678337,0.509352735,tarbert,sediments,6,4,1e-06,tarbert B,0.32756557,0.1658931983788673,0.17302589193843132,0,FALSE,
453289.47,6782391,-5576.2324,0.469390859,0.436472609,0.532731707,tarbert,sediments,6,4,1e-06,tarbert B,0.4385817181495473,0.079481741,0.21978383486277167,0,FALSE,
453264.16,6782158.5,-5500.9634,0.466733418,0.41206111,0.540634628,tarbert,sediments,6,4,1e-06,tarbert B,0.4332668360597134,0.030658742991537497,0.23558967682325144,0,FALSE,
452566.6,6782664,-5894.56,0.393492621,0.465136434,0.499308679,tarbert,sediments,6,4,1e-06,tarbert B,0.28678524180507764,0.13680939081497726,0.15293777955103902,0,FALSE,
453127.97,6782591,-5667.6143,0.452434054,0.457471748,0.523137,tarbert,sediments,6,4,1e-06,tarbert B,0.4046681086075383,0.1214800193192085,0.2005944226286731,0,FALSE,
452220.66,6782797.5,-5982.621,0.35717041,0.479153359,0.490062653,tarbert,sediments,6,4,1e-06,tarbert B,0.2141408202263615,0.1648432414271023,0.13444572772516386,0,FALSE,
453801.7,6782527,-5418.4316,0.523172804,0.450752023,0.549300111,tarbert,sediments,6,4,1e-06,tarbert B,0.546145608,0.10804057033661672,0.2529206442535868,0,FALSE,
453883.12,6782289.5,-5396.1846,0.531721554,0.425815546,0.551635951,tarbert,sediments,6,4,1e-06,tarbert B,0.5632431070326086,0.058167615,0.257592323,0,FALSE,
454074.3,6782291.5,-5371.547,0.551794631,0.426025537,0.554222792,tarbert,sediments,6,4,1e-06,tarbert B,0.603389261,0.058587598,0.262766007,0,FALSE,
453468.56,6782680,-5531.668,0.488194538,0.466816365,0.537410777,tarbert,sediments,6,4,1e-06,tarbert B,0.47618907624787077,0.1401692530606252,0.2291419751790188,0,FALSE,
452759.7,6782632.5,-5783.5127,0.41376729,0.461829069,0.510968167,tarbert,sediments,6,4,1e-06,tarbert B,0.3273345792822486,0.13019466201885788,0.1762567564729854,0,FALSE,
453221.72,6782766,-5649.8066,0.462277401,0.475845994,0.525006732,tarbert,sediments,6,4,1e-06,tarbert B,0.42435480145313176,0.1582285126309829,0.20433388631066224,0,FALSE,
453734.75,6782894.5,-5462.1523,0.516143342,0.489337941,0.544709626,tarbert,sediments,6,4,1e-06,tarbert B,0.5320866844459354,0.18521240629134297,0.2437396736733806,0,FALSE,
452524.2,6782839.5,-5871.2217,0.389040803,0.483563178,0.5017591,tarbert,sediments,6,4,1e-06,tarbert B,0.2778816068541179,0.17366287982192816,0.15783862161651444,0,FALSE,
452643.72,6782960.5,-5837.3135,0.401589889,0.496267657,0.505319315,tarbert,sediments,6,4,1e-06,tarbert B,0.30297977782909974,0.19907183805464074,0.1649590516788819,0,FALSE,
453482.5,6783010,-5552.6875,0.489658178,0.501464944,0.53520382,tarbert,sediments,6,4,1e-06,tarbert B,0.479116356,0.20946641187711407,0.22472806114949392,0,FALSE,
453314.62,6782950,-5614.1714,0.472031501,0.495165202,0.528748275,tarbert,sediments,6,4,1e-06,tarbert B,0.443863002,0.19686692845593426,0.21181697150416928,0,FALSE,
452485.22,6783048,-5895.8374,0.384948071,0.50545478,0.499174557,tarbert,sediments,6,4,1e-06,tarbert B,0.26969614245814977,0.21744608471052793,0.15266953654900212,0,FALSE,
453105.6,6783025.5,-5690.423,0.450085301,0.503092377,0.520742185,tarbert,sediments,6,4,1e-06,tarbert B,0.3999706012053428,0.2127212784275855,0.19580479200352882,0,FALSE,
453627.22,6783186,-5516.419,0.504853155,0.519944186,0.539011856,tarbert,sediments,6,4,1e-06,tarbert B,0.5095063102412718,0.24642489657924146,0.23234413389051162,0,FALSE,
453809.1,6783150,-5433.777,0.523949772,0.516164341,0.54768891,tarbert,sediments,6,4,1e-06,tarbert B,0.5476995443186758,0.2388652065265336,0.24969824237206392,0,FALSE,
452256.97,6783245,-5935.7446,0.360982804,0.526138932,0.494984473,tarbert,sediments,6,4,1e-06,tarbert B,0.22176560761007832,0.2588143886100683,0.1442893681359071,0,FALSE,
452768.8,6783178,-5802.342,0.41472275,0.519104221,0.508991172,tarbert,sediments,6,4,1e-06,tarbert B,0.329245501,0.2447449654564175,0.1723027655866118,0,FALSE,
453285.1,6783144,-5633.339,0.468932028,0.515534367,0.526735759,tarbert,sediments,6,4,1e-06,tarbert B,0.43766405577370565,0.2376052581844156,0.20779194053043923,0,FALSE,
453453.9,6783238.5,-5582.3594,0.486655301,0.52545646,0.532088398,tarbert,sediments,6,4,1e-06,tarbert B,0.47311060246530123,0.2574494445727738,0.21849721761407878,0,FALSE,
453061.2,6783294,-5723.346,0.445423492,0.531283721,0.517285412,tarbert,sediments,6,4,1e-06,tarbert B,0.39064698347367705,0.2691039667373651,0.18889124545893715,0,FALSE,
452672.8,6783394,-5844.044,0.404643164,0.541783291,0.504612641,tarbert,sediments,6,4,1e-06,tarbert B,0.3090863274605683,0.29010310577266474,0.16354570462611112,0,FALSE,
453355.78,6783439.5,-5631.412,0.476353124,0.546560595,0.526938086,tarbert,sediments,6,4,1e-06,tarbert B,0.4525062472438662,0.2996577140337261,0.2081965939396494,0,FALSE,
453740.8,6783528,-5495.989,0.516778566,0.555852714,0.541156918,tarbert,sediments,6,4,1e-06,tarbert B,0.5333571323575687,0.31824195207996625,0.2366342579954234,0,FALSE,
452903.47,6783453,-5793.9473,0.428862521,0.547978037,0.509872579,tarbert,sediments,6,4,1e-06,tarbert B,0.35752504147329056,0.3024925978034915,0.17406558031120808,0,FALSE,
453070.12,6783613,-5741.871,0.446360053,0.564777348,0.515340367,tarbert,sediments,6,4,1e-06,tarbert B,0.39252010667562237,0.33609122025997096,0.18500115495264777,0,FALSE,
452513.03,6783879.5,-5879.006,0.387868002,0.592758701,0.500941782,tarbert,sediments,6,4,1e-06,tarbert B,0.2755360030238784,0.3920539257890446,0.15620398563658955,0,FALSE,
452574.66,6783583,-5881.7266,0.394338886,0.561627477,0.500656131,tarbert,sediments,6,4,1e-06,tarbert B,0.2884777724113223,0.32979147854938107,0.15563268305999525,0,FALSE,
452302.16,6783615,-5904.866,0.365727559,0.56498734,0.498226593,tarbert,sediments,6,4,1e-06,tarbert B,0.23125511854013073,0.336511203,0.15077360828206113,0,FALSE,
453457.34,6783627,-5611.9844,0.487016486,0.566247288,0.528977901,tarbert,sediments,6,4,1e-06,tarbert B,0.47383297284811604,0.3390310997249129,0.21227622267487126,0,FALSE,
453331.94,6783847,-5655.3633,0.473850026,0.589346341,0.524423303,tarbert,sediments,6,4,1e-06,tarbert B,0.44750005249784536,0.3852292056025722,0.20316702715188772,0,FALSE,
453584.75,6783712,-5529.9907,0.500393988,0.575171922,0.537586886,tarbert,sediments,6,4,1e-06,tarbert B,0.500587976,0.3568803679049176,0.22949419373805777,0,FALSE,
452828.12,6783659,-5805.3237,0.420951095,0.56960715,0.508678106,tarbert,sediments,6,4,1e-06,tarbert B,0.3417021902101972,0.34575082421620884,0.17167663425799623,0,FALSE,
453434,6783732,-5617.7446,0.484565887,0.577271836,0.528373104,tarbert,sediments,6,4,1e-06,tarbert B,0.4689317737972717,0.3610801957119776,0.21106663,0,FALSE,
453165.9,6783835,-5668.543,0.456416541,0.588086393,0.523039491,tarbert,sediments,6,4,1e-06,tarbert B,0.41263308204363824,0.3827093089183362,0.2003994036244524,0,FALSE,
452854.2,6783882,-5784.7354,0.423689383,0.59302119,0.510839789,tarbert,sediments,6,4,1e-06,tarbert B,0.34717876567060674,0.39257890426492703,0.1760000000000009,0,FALSE,
453563.9,6783841,-5598.2764,0.498204828,0.588716367,0.530417181,tarbert,sediments,6,4,1e-06,tarbert B,0.49620965540413087,0.3839692572604542,0.21515478465383026,0,FALSE,
453727.84,6783933,-5495.477,0.515417822,0.598375971,0.541210676,tarbert,sediments,6,4,1e-06,tarbert B,0.5306356439386016,0.4032884651729299,0.23674177358728407,0,FALSE,
455352.38,6783845,-5341.122,0.685987529,0.58913635,0.557417286,tarbert,sediments,6,4,1e-06,tarbert C,0.8717750572226542,0.3848092228218662,0.26915499464522075,0,FALSE,
455107.03,6783364.5,-5570.2495,0.660226835,0.538685918,0.533359885,tarbert,sediments,6,4,1e-06,tarbert C,0.8202536695995514,0.2839083597572513,0.2210401923521146,0,FALSE,
455001.38,6782380,-5558.807,0.64913404,0.435317656,0.534561299,tarbert,sediments,6,4,1e-06,tarbert C,0.7980680792087524,0.077171836,0.2234430188362288,0,FALSE,
454983.8,6782091,-5565.832,0.647288215,0.4049739,0.533823704,tarbert,sediments,6,4,1e-06,tarbert C,0.7943764305663433,0.016484324,0.2219678293189989,0,FALSE,
455207.53,6782268.5,-5559.538,0.670778902,0.423610636,0.534484547,tarbert,sediments,6,4,1e-06,tarbert C,0.8413578043300276,0.053757796,0.22328951512988082,0,FALSE,
455289.2,6782114,-5520.7197,0.679353901,0.407388801,0.538560301,tarbert,sediments,6,4,1e-06,tarbert C,0.8585078011801534,0.021314126,0.23144102391802052,0,FALSE,
455846.72,6782268,-5464.085,0.737891101,0.423558138,0.544506701,tarbert,sediments,6,4,1e-06,tarbert C,0.9755822011297477,0.0536528,0.2433338233132453,0,FALSE,
455753.1,6782065.5,-5452.4917,0.728061404,0.40229651,0.545723947,tarbert,sediments,6,4,1e-06,tarbert C,0.9559228071649012,0.011129543688708818,0.24576831649902478,0,FALSE,
455508.9,6782040,-5521.2593,0.702421455,0.39961912,0.538503645,tarbert,sediments,6,4,1e-06,tarbert C,0.9046429096407091,0.005774763,0.23132771256378604,0,FALSE,
455480.28,6782290,-5529.0186,0.699416478,0.425868044,0.537688952,tarbert,sediments,6,4,1e-06,tarbert C,0.8986329560488073,0.058272610822956546,0.2296983263686199,0,FALSE,
455255.9,6782475,-5523.461,0.675857544,0.445292247,0.538272476,tarbert,sediments,6,4,1e-06,tarbert C,0.8515150878814011,0.097121018,0.23086537451964573,0,FALSE,
455031.47,6782819,-5595.245,0.65229336,0.481410766,0.530735465,tarbert,sediments,6,4,1e-06,tarbert C,0.8043867201444672,0.16935805631969172,0.2157913525545463,0,FALSE,
455017.06,6782559,-5580.3535,0.650780372,0.454111886,0.532299009,tarbert,sediments,6,4,1e-06,tarbert C,0.801360744,0.11476029482791261,0.2189184393439879,0,FALSE,
455579.62,6782443,-5458.338,0.70984675,0.441932385,0.545110111,tarbert,sediments,6,4,1e-06,tarbert C,0.9194935007664672,0.090401294,0.24454064383360402,0,FALSE,
455520.16,6782691.5,-5455.8,0.703603706,0.468023815,0.54537659,tarbert,sediments,6,4,1e-06,tarbert C,0.9070074126960737,0.14258415404968466,0.24507360198231984,0,FALSE,
455788.66,6782548.5,-5351.4688,0.731795051,0.453009431,0.556330917,tarbert,sediments,6,4,1e-06,tarbert C,0.9633901010058532,0.11255538522920615,0.2669822557275165,0,FALSE,
455194.47,6782693,-5550.796,0.669407658,0.468181309,0.535402419,tarbert,sediments,6,4,1e-06,tarbert C,0.8386153167720057,0.14289914113521415,0.22512525986434656,0,FALSE,
455311.12,6782674.5,-5487.4775,0.681655406,0.466238888,0.542050589,tarbert,sediments,6,4,1e-06,tarbert C,0.8631108124566876,0.1390143004136837,0.23842159971441285,0,FALSE,
455288.12,6782935.5,-5557.7744,0.679240505,0.493642765,0.534669717,tarbert,sediments,6,4,1e-06,tarbert C,0.8582810104785688,0.1938220532958158,0.2236598559459072,0,FALSE,
455433.34,6782839,-5518.4688,0.69448798,0.48351068,0.538796636,tarbert,sediments,6,4,1e-06,tarbert C,0.8887759601856372,0.17355788412675166,0.23191369353856608,0,FALSE,
454936,6783019,-5620.1875,0.642269421,0.502409905,0.52811661,tarbert,sediments,6,4,1e-06,tarbert C,0.7843388421074725,0.21135633439029103,0.21055364230066664,0,FALSE,
455090.75,6783015,-5604.1953,0.658517505,0.501989923,0.529795722,tarbert,sediments,6,4,1e-06,tarbert C,0.8168350097645988,0.21051636882887906,0.21391186661346978,0,FALSE,
455802.94,6783036.5,-5462.9497,0.733294389,0.50424733,0.544625902,tarbert,sediments,6,4,1e-06,tarbert C,0.9663887780600998,0.21503118372146848,0.24357222653871302,0,FALSE,
455181.53,6783139.5,-5597.8374,0.668049014,0.515061887,0.530463275,tarbert,sediments,6,4,1e-06,tarbert C,0.8358980281808497,0.2366602969278271,0.2152469708741951,0,FALSE,
454986.84,6783166,-5602.463,0.647607402,0.517844272,0.529977607,tarbert,sediments,6,4,1e-06,tarbert C,0.7950148043930243,0.24222506877218153,0.2142756346989784,0,FALSE,
455343.66,6783229,-5548.4756,0.685071966,0.524459001,0.535646051,tarbert,sediments,6,4,1e-06,tarbert C,0.8699439322987698,0.2554545263644203,0.22561252388652175,0,FALSE,
455526.9,6783152,-5507.939,0.704311377,0.516374333,0.53990222,tarbert,sediments,6,4,1e-06,tarbert C,0.9084227546670631,0.23928518930723958,0.23412486088070492,0,FALSE,
451498.16,6782285,-6293.1694,0.28131102,0.425343065,0.457456408,etive,sediments,4,4,1e-06,etive A,0,0.1,0.05,5,TRUE,
451741.78,6782125,-6178.9854,0.306890072,0.408543754,0.469445236,etive,sediments,4,4,1e-06,etive A,0.05,0.2,0.05,5,TRUE,
451304.1,6782096.5,-6379.891,0.260935556,0.405551376,0.448351013,etive,sediments,4,4,1e-06,etive A,0.1,0.3,0.05,5,TRUE,
451248.88,6782467,-6438.086,0.255137693,0.444452282,0.442240789,etive,sediments,4,4,1e-06,etive A,0.15,0.4,0.05,5,TRUE,
451757.38,6782435.5,-6155.7793,0.308528004,0.441144917,0.471881777,etive,sediments,4,4,1e-06,etive A,0.25,0.5,0.05,5,TRUE,
453112.25,6782262,-6126.6753,0.450783522,0.422928164,0.474937572,etive,sediments,4,4,1e-06,etive B,0.28,0.1,0.1,5,TRUE,
453017.72,6782054.5,-6137.425,0.440858279,0.401141557,0.473808899,etive,sediments,4,4,1e-06,etive B,0.4,0.2,0.1,5,TRUE,
452757.3,6782228.5,-6264.1274,0.4135153,0.419410808,0.460505693,etive,sediments,4,4,1e-06,etive B,0.6,0.3,0.1,5,TRUE,
453419.94,6782069.5,-5989.494,0.483089647,0.402716493,0.489341018,etive,sediments,4,4,1e-06,etive B,0.7,0.4,0.1,5,TRUE,
454043.5,6782238,-5719.077,0.548560763,0.420408267,0.517733639,etive,sediments,4,4,1e-06,etive B,0.8,0.5,0.1,5,TRUE,
455375.3,6782442,-5860.9404,0.68839403,0.441827389,0.502838592,etive,sediments,4,4,1e-06,etive C,0.85,0.1,0.2,5,TRUE,
455522.88,6782424,-5809.214,0.703889295,0.439937467,0.508269642,etive,sediments,4,4,1e-06,etive C,0.9,0.2,0.2,5,TRUE,
455495.75,6782257.5,-5869.93,0.701040761,0.422455683,0.501894723,etive,sediments,4,4,1e-06,etive C,0.95,0.3,0.2,5,TRUE,
455718.88,6782388,-5721.2803,0.724468451,0.436157622,0.517502302,etive,sediments,4,4,1e-06,etive C,0.98,0.4,0.2,5,TRUE,
455441.56,6782078.5,-5931.369,0.695351045,0.403661454,0.495443892,etive,sediments,4,4,1e-06,etive C,1,0.5,0.2,5,TRUE,
451436.28,6782319.5,-6070.118,0.274813887,0.428965417,0.480875845,ness,sediments,5,4,1e-06,ness A,0,0.1,0.1,5,TRUE,0.05 units thick
451488.84,6782070.5,-6029.546,0.28033246,0.402821488,0.48513573,ness,sediments,5,4,1e-06,ness A,0.05,0.2,0.1,5,TRUE,
451318.94,6782071.5,-6117.2446,0.262493692,0.402926484,0.475927755,ness,sediments,5,4,1e-06,ness A,0.12,0.3,0.1,5,TRUE,
451614.97,6782262,-5961.212,0.293575568,0.422928164,0.492310506,ness,sediments,5,4,1e-06,ness A,0.28,0.4,0.1,5,TRUE,
451709.88,6782070,-5889.612,0.303540709,0.402768991,0.499828198,ness,sediments,5,4,1e-06,ness A,0.25,0.5,0.1,5,TRUE,
453022.72,6782287,-5900.4795,0.441383257,0.425553056,0.498687157,ness,sediments,5,4,1e-06,ness B,0.28,0.1,0.15,5,TRUE,0.05 units thick
453172.44,6782013.5,-5820.651,0.457103213,0.396836734,0.507068806,ness,sediments,5,4,1e-06,ness B,0.4,0.2,0.15,5,TRUE,
452761.03,6782012.5,-5974.7334,0.413906934,0.396731738,0.490890817,ness,sediments,5,4,1e-06,ness B,0.5,0.3,0.15,5,TRUE,
452697.62,6782424,-6018.8896,0.407249157,0.439937467,0.486254606,ness,sediments,5,4,1e-06,ness B,0.6,0.4,0.15,5,TRUE,
452537.4,6782094,-6035.3896,0.390426747,0.405288887,0.484522177,ness,sediments,5,4,1e-06,ness B,0.8,0.5,0.15,5,TRUE,
455453.3,6782674,-5585.7383,0.696583694,0.46618639,0.531733628,ness,sediments,5,4,1e-06,ness C,0.85,0.1,0.25,5,TRUE,0.05 units thick
455438.62,6782489,-5589.465,0.695042357,0.446762187,0.531342341,ness,sediments,5,4,1e-06,ness C,0.9,0.2,0.25,5,TRUE,
455314.53,6782416.5,-5637.9707,0.682013442,0.439149999,0.526249451,ness,sediments,5,4,1e-06,ness C,0.95,0.3,0.25,5,TRUE,
455830,6782506,-5399.428,0.736135573,0.448547114,0.551295407,ness,sediments,5,4,1e-06,ness C,0.98,0.4,0.25,5,TRUE,
455613.56,6782401.5,-5504.8984,0.713410304,0.437575064,0.54022147,ness,sediments,5,4,1e-06,ness C,1,0.5,0.25,5,TRUE,
451484.53,6782221,-5791.542,0.279879929,0.418623341,0.510125125,tarbert,sediments,6,4,1e-06,tarbert A,0,0.1,0.2,5,TRUE,0.1units thick
451399,6782036.5,-5795.1763,0.270899647,0.399251635,0.50974354,tarbert,sediments,6,4,1e-06,tarbert A,0.05,0.2,0.2,5,TRUE,
451270.7,6782359.5,-5893.229,0.2574287,0.433165244,0.499448428,tarbert,sediments,6,4,1e-06,tarbert A,0.1,0.3,0.2,5,TRUE,
451623.88,6782302,-5749.1777,0.294511079,0.427127992,0.514573195,tarbert,sediments,6,4,1e-06,tarbert A,0.15,0.4,0.2,5,TRUE,
451469.75,6782431.5,-5798.2817,0.278328093,0.440724934,0.509417486,tarbert,sediments,6,4,1e-06,tarbert A,0.25,0.5,0.2,5,TRUE,
452727.66,6782477,-5824.868,0.410403228,0.445502239,0.506626039,tarbert,sediments,6,4,1e-06,tarbert B,0.28,0.1,0.25,5,TRUE,0.1units thick
452770.72,6782343,-5791.1904,0.414924342,0.431432815,0.510162042,tarbert,sediments,6,4,1e-06,tarbert B,0.4,0.2,0.25,5,TRUE,
452690.75,6782126,-5807.2056,0.406527836,0.40864875,0.508480515,tarbert,sediments,6,4,1e-06,tarbert B,0.6,0.3,0.25,5,TRUE,
453544.25,6782393,-5476.0215,0.496141662,0.4366826,0.54325342,tarbert,sediments,6,4,1e-06,tarbert B,0.7,0.4,0.25,5,TRUE,
453728.84,6782190.5,-5481.8887,0.515522818,0.415420972,0.542637389,tarbert,sediments,6,4,1e-06,tarbert B,0.8,0.5,0.25,5,TRUE,
455352.38,6783845,-5341.122,0.685987529,0.58913635,0.557417286,tarbert,sediments,6,4,1e-06,tarbert C,0.85,0.1,0.35,5,TRUE,0.1units thick
455107.03,6783364.5,-5570.2495,0.660226835,0.538685918,0.533359885,tarbert,sediments,6,4,1e-06,tarbert C,0.9,0.2,0.35,5,TRUE,
455001.38,6782380,-5558.807,0.64913404,0.435317656,0.534561299,tarbert,sediments,6,4,1e-06,tarbert C,0.95,0.3,0.35,5,TRUE,
454983.8,6782091,-5565.832,0.647288215,0.4049739,0.533823704,tarbert,sediments,6,4,1e-06,tarbert C,0.98,0.4,0.35,5,TRUE,
455207.53,6782268.5,-5559.538,0.670778902,0.423610636,0.534484547,tarbert,sediments,6,4,1e-06,tarbert C,1,0.5,0.35,5,TRUE,
