X,Y,Z,X_r,Y_r,Z_r,G_x,G_y,G_z,G_t,dip,azimuth,polarity,formation,series,id,order_series,smooth,group,X_s,Y_s,Z_s,T,is_new
455375.3,6782442,-5860.9404,0.68839403,0.441827389,0.502838592,-0.19990267,-0.054326743,0.9783085,0,11.95557877,254.7961593,1,etive,sediments,4,4,0.01,etive C,0.87658806,0.090191302,0.159997606,0,FALSE
455718.88,6782388,-5721.2803,0.724468451,0.436157622,0.517502302,-0.4835083,-0.23876178,0.8421476,0,32.63239943,243.7193274,1,etive,sediments,4,4,0.01,etive C,0.948736902,0.078851767,0.189325025,0,FALSE
455828.97,6782207,-5791.9053,0.736027427,0.417153401,0.510086981,-0.5062519,-0.37444407,0.776853,0,39.02666469,233.5118955,1,etive,sediments,4,4,0.01,etive C,0.971854854,0.040843325,0.174494383,0,FALSE
455508.44,6782603,-5818.3584,0.702373157,0.458731696,0.507309519,-0.3570567,0.022576975,0.9338098,0,20.96329719,273.6180404,1,etive,sediments,4,4,0.01,etive C,0.904546314,0.123999916,0.168939459,0,FALSE
455664.53,6782781,-5750.72,0.718761935,0.47742093,0.51441126,-0.42424613,0.09562542,0.9004837,0,25.77827954,282.7022396,1,etive,sediments,4,4,0.01,etive C,0.93732387,0.161378383,0.183142941,0,FALSE
455275.88,6783095.5,-5883.414,0.677955358,0.510442076,0.500478961,-0.16120467,0.01522339,0.9868036,0,9.318459438,275.3947377,1,etive,sediments,4,4,0.01,etive C,0.855710716,0.227420676,0.155278344,0,FALSE
455900.8,6782906.5,-5647.422,0.743569268,0.49059789,0.525257105,-0.43775842,0.10254183,0.8932261,0,26.71852077,283.1834393,1,etive,sediments,4,4,0.01,etive C,0.986938536,0.187732303,0.204834632,0,FALSE
455800.25,6783055,-5730.269,0.733011951,0.50618975,0.516558527,-0.46575615,0.052379847,0.8833615,0,27.94944352,276.4166341,1,etive,sediments,4,4,0.01,etive C,0.965823901,0.218916024,0.187437475,0,FALSE
455558.2,6783082,-5827.2324,0.707597743,0.509024634,0.506377787,-0.22448556,0.0545368,0.97295016,0,13.35684352,283.654969,1,etive,sediments,4,4,0.01,etive C,0.914995485,0.224585792,0.167075996,0,FALSE
455929.22,6783205.5,-5670.8384,0.746553245,0.521991602,0.522798484,-0.39668232,0.05985756,0.9160023,0,23.65152969,278.5809359,1,etive,sediments,4,4,0.01,etive C,0.992906491,0.250519729,0.199917389,0,FALSE
455853.16,6782064,-5807.736,0.738567273,0.402139016,0.508424825,-0.49096787,-0.20539878,0.8466179,0,32.15430294,247.2977682,1,etive,sediments,4,4,0.01,etive C,0.976934546,0.010814557,0.171170072,0,FALSE
451488.84,6782070.5,-6029.546,0.28033246,0.402821488,0.48513573,-0.5019621,0.043433063,0.8637984,0,30.25421982,274.9452908,1,ness,sediments,5,4,0.01,ness A,0.060464921,0.012179501,0.124591882,0,FALSE
451709.88,6782070,-5889.612,0.303540709,0.402768991,0.499828198,-0.47541845,0.09130494,0.875009,0,28.95395921,280.8713843,1,ness,sediments,5,4,0.01,ness A,0.106881418,0.012074505,0.153976817,0,FALSE
451316.1,6782595.5,-6162.699,0.262195504,0.457944228,0.471155238,-0.42234322,0.11769917,0.89876205,0,26.00418165,285.5721611,1,ness,sediments,5,4,0.01,ness A,0.024191008,0.122424981,0.096630898,0,FALSE
451488,6782599.5,-6088.171,0.280244264,0.458364211,0.478980357,-0.41629177,0.11382455,0.9020782,0,25.56740364,285.2923178,1,ness,sediments,5,4,0.01,ness A,0.060288528,0.123264946,0.112281136,0,FALSE
451484.62,6782919.5,-6140.0312,0.279889379,0.491962834,0.47353526,-0.47629598,0.067384645,0.87669915,0,28.75328824,278.0525594,1,ness,sediments,5,4,0.01,ness A,0.059578757,0.190462191,0.101390941,0,FALSE
451338.84,6783234,-6221.0703,0.264583106,0.52498398,0.465026503,-0.48802626,-0.006489703,0.8728048,0,29.21377045,269.2381339,1,ness,sediments,5,4,0.01,ness A,0.028966212,0.256504483,0.084373428,0,FALSE
451744.78,6783110,-5946.6587,0.307205059,0.511964514,0.49383854,-0.58056635,-0.028425382,0.8137166,0,35.53934084,267.1969528,1,ness,sediments,5,4,0.01,ness A,0.114210117,0.230465551,0.141997501,0,FALSE
451593.25,6783164.5,-6042.6455,0.291295061,0.517686779,0.483760339,-0.64481467,-0.04709676,0.7628866,0,40.28066071,265.8225789,1,ness,sediments,5,4,0.01,ness A,0.082390122,0.241910082,0.1218411,0,FALSE
451553.62,6783541,-6089.2344,0.287134082,0.557217658,0.478868705,-0.52701575,0.064775035,0.84738344,0,32.0717918,277.0070299,1,ness,sediments,5,4,0.01,ness A,0.074068163,0.32097184,0.112057832,0,FALSE
451789.97,6783876,-6002.831,0.311949814,0.592391216,0.48794069,-0.4372517,0.14124654,0.8881781,0,27.3548069,287.9021464,1,ness,sediments,5,4,0.01,ness A,0.123699628,0.391318956,0.130201802,0,FALSE
451981.7,6783889.5,-5908.1094,0.332080639,0.593808658,0.49788605,-0.44651076,0.13747936,0.8841536,0,27.85245767,287.1134463,1,ness,sediments,5,4,0.01,ness A,0.163961278,0.39415384,0.150092522,0,FALSE
452761.03,6782012.5,-5974.7334,0.413906934,0.396731738,0.490890817,-0.3038981,0.066734165,0.9503644,0,18.12788822,282.3852223,1,ness,sediments,5,4,0.01,ness B,0.327613868,0,0.136102056,0,FALSE
453590.4,6782215,-5659.782,0.500987214,0.417993366,0.523959358,-0.35462973,0.04754256,0.93379736,0,20.96528933,277.6356897,1,ness,sediments,5,4,0.01,ness B,0.501774427,0.042523257,0.202239138,0,FALSE
453924.66,6782309,-5550.831,0.536083075,0.427862962,0.535398744,-0.36836067,0.016103419,0.9295435,0,21.63623354,272.503174,1,ness,sediments,5,4,0.01,ness B,0.571966149,0.062262447,0.22511791,0,FALSE
453773.6,6782337,-5601.8774,0.520222425,0.430802841,0.530039092,-0.3322212,0.021734815,0.942951,0,19.44680507,273.7431116,1,ness,sediments,5,4,0.01,ness B,0.54024485,0.068142206,0.214398606,0,FALSE
453900.6,6782466,-5562.9004,0.533556878,0.444347286,0.534131509,-0.36669382,-0.066402696,0.9279689,0,21.87961481,259.735831,1,ness,sediments,5,4,0.01,ness B,0.566913757,0.095231096,0.22258344,0,FALSE
454285.88,6782853,-5333.6855,0.57400962,0.48498062,0.558198087,-0.46891865,0.010755525,0.8831759,0,27.97212393,271.3139553,1,ness,sediments,5,4,0.01,ness B,0.647819239,0.176497764,0.270716596,0,FALSE
453927.62,6782693,-5510.118,0.536393862,0.468181309,0.539673434,-0.45090953,-0.03174585,0.89200497,0,26.87371812,265.9727911,1,ness,sediments,5,4,0.01,ness B,0.572587724,0.142899141,0.23366729,0,FALSE
453371.4,6782842,-5818.4004,0.477993156,0.483825667,0.507305109,-0.37333775,0.12126984,0.9197351,0,23.11261396,287.9951485,1,ness,sediments,5,4,0.01,ness B,0.455786313,0.174187858,0.16893064,0,FALSE
454136.62,6782786,-5432.167,0.558337962,0.477945908,0.547857953,-0.39591712,-0.07632011,0.9151092,0,23.77876034,259.0890478,1,ness,sediments,5,4,0.01,ness B,0.616475924,0.16242834,0.250036329,0,FALSE
453082.94,6783005,-5939.2993,0.447706098,0.500939966,0.494611245,-0.30899167,0.15846097,0.9377709,0,20.31948424,297.1502254,1,ness,sediments,5,4,0.01,ness B,0.395212196,0.208416455,0.143542912,0,FALSE
453547.38,6783137,-5780.8203,0.496470299,0.514799397,0.511250858,-0.41345796,0.18936637,0.8906138,0,27.04952168,294.6080804,1,ness,sediments,5,4,0.01,ness B,0.492740598,0.236135318,0.176822137,0,FALSE
454237.7,6783252,-5414.1396,0.568950927,0.526873902,0.549750753,-0.47442323,0.14422375,0.86840206,0,29.72652378,286.909171,1,ness,sediments,5,4,0.01,ness B,0.637701854,0.260284328,0.253821927,0,FALSE
454017.9,6783182,-5511.954,0.545872873,0.519524204,0.539480662,-0.39703116,0.2533148,0.88215524,0,28.09654828,302.5387904,1,ness,sediments,5,4,0.01,ness B,0.591545747,0.245584931,0.233281745,0,FALSE
453943.56,6783321,-5605.151,0.538067493,0.534118605,0.529695378,-0.5079862,0.22404605,0.83171713,0,33.72446506,293.7997583,1,ness,sediments,5,4,0.01,ness B,0.575934987,0.274773734,0.213711178,0,FALSE
452413.88,6783602,-6121.3994,0.377457678,0.563622396,0.475491518,-0.020263182,-0.24590543,0.969082,0,14.28461973,184.7106633,1,ness,sediments,5,4,0.01,ness B,0.254715357,0.333781315,0.105303459,0,FALSE
452231.7,6783541,-6131.3447,0.358329563,0.557217658,0.474447305,0.022806326,-0.20565817,0.9783581,0,11.94185232,173.6720774,1,ness,sediments,5,4,0.01,ness B,0.216459125,0.32097184,0.103215031,0,FALSE
452987.56,6783641,-6082.1826,0.437691609,0.567717228,0.479609114,-0.24284257,0.059664607,0.9682291,0,14.48134742,283.8037272,1,ness,sediments,5,4,0.01,ness B,0.375183217,0.341970979,0.113538649,0,FALSE
453443.53,6783921.5,-5914.5156,0.485566496,0.59716852,0.497213427,-0.39818788,-0.027477626,0.9168923,0,23.52409565,266.0524661,1,ness,sediments,5,4,0.01,ness B,0.470932992,0.400873564,0.148747275,0,FALSE
453084.06,6783938,-6040.434,0.447823693,0.598900949,0.483992537,-0.3216886,-0.023704497,0.94654876,0,18.81785979,265.7856219,1,ness,sediments,5,4,0.01,ness B,0.395447387,0.404338422,0.122305495,0,FALSE
455314.53,6782416.5,-5637.9707,0.682013442,0.439149999,0.526249451,-0.36499813,0.023348175,0.93071544,0,21.453385,273.6601056,1,ness,sediments,5,4,0.01,ness C,0.863826883,0.084836522,0.206819323,0,FALSE
455105.5,6782763,-5702.283,0.660066191,0.475531007,0.519496936,-0.27996463,0.05391343,0.95849526,0,16.56533214,280.900146,1,ness,sediments,5,4,0.01,ness C,0.819932383,0.157598538,0.193314294,0,FALSE
455151.7,6782937,-5709.176,0.664916993,0.493800258,0.518773201,-0.20867859,0.14489609,0.967191,0,14.71731996,304.7742011,1,ness,sediments,5,4,0.01,ness C,0.829633985,0.19413704,0.191866823,0,FALSE
455911.3,6783283,-5492.4854,0.744671723,0.530128769,0.541524781,-0.33936694,0.047880553,0.9394347,0,20.04316265,278.0307325,1,ness,sediments,5,4,0.01,ness C,0.989143445,0.266794061,0.237369984,0,FALSE
455381.84,6783008,-5669.674,0.689080702,0.501254953,0.522920741,-0.28962487,0.140016,0.94684374,0,18.76539262,295.8009409,1,ness,sediments,5,4,0.01,ness C,0.877961404,0.209046429,0.200161903,0,FALSE
455177,6783177,-5732.828,0.667573384,0.518999225,0.516289843,-0.22128423,-0.002993253,0.97520477,0,12.78566077,269.2250225,1,ness,sediments,5,4,0.01,ness C,0.834946767,0.244534974,0.186900107,0,FALSE
455530.56,6783400,-5610.494,0.704695662,0.542413265,0.529134386,-0.28630954,-0.06020206,0.956244,0,17.01190224,258.1254526,1,ness,sediments,5,4,0.01,ness C,0.909191323,0.291363054,0.212589194,0,FALSE
454722.5,6783572.5,-5843.742,0.61985284,0.560525023,0.50464435,-0.38437238,-0.01922508,0.9229779,0,22.63461176,267.1366341,1,ness,sediments,5,4,0.01,ness C,0.73950568,0.327586569,0.163609122,0,FALSE
454771.06,6783839,-5823.7573,0.624951431,0.588506375,0.506742658,-0.5865721,0.05741262,0.8078595,0,36.11267712,275.5902014,1,ness,sediments,5,4,0.01,ness C,0.749702862,0.383549274,0.167805737,0,FALSE
454916.72,6783827,-5708.0757,0.640245104,0.587246427,0.518888728,-0.4417106,-0.03989042,0.89627033,0,26.32793126,264.8396767,1,ness,sediments,5,4,0.01,ness C,0.780290208,0.381029378,0.192097877,0,FALSE
451399,6782036.5,-5795.1763,0.270899647,0.399251635,0.50974354,-0.23644948,0.09055809,0.96741456,0,14.6668159,290.9564044,1,tarbert,sediments,6,4,0.01,tarbert A,0.041599294,0.005039793,0.173807501,0,FALSE
451709.25,6782388,-5756.465,0.303474562,0.436157622,0.513808059,-0.048152175,0.05991627,0.99704134,0,4.408514727,321.2126306,1,tarbert,sediments,6,4,0.01,tarbert A,0.106749123,0.078851767,0.181936541,0,FALSE
451469.75,6782431.5,-5798.2817,0.278328093,0.440724934,0.509417486,-0.24883446,0.030139888,0.968077,0,14.5161562,276.9062655,1,tarbert,sediments,6,4,0.01,tarbert A,0.056456185,0.087986393,0.173155394,0,FALSE
451441.53,6782591,-5823.6294,0.275365114,0.457471748,0.506756087,-0.17983156,0.092473835,0.9793412,0,11.66650283,297.2133481,1,tarbert,sediments,6,4,0.01,tarbert A,0.050530228,0.121480019,0.167832595,0,FALSE
451462.88,6782992,-5805.667,0.277606772,0.499575022,0.508642061,-0.23968625,0.012112714,0.9707748,0,13.88608389,272.8930216,1,tarbert,sediments,6,4,0.01,tarbert A,0.055013544,0.205686567,0.171604544,0,FALSE
451590.06,6783155.5,-5779.744,0.290960125,0.516741818,0.511363865,-0.18863963,-0.012965762,0.98196083,0,10.89935844,266.0680749,1,tarbert,sediments,6,4,0.01,tarbert A,0.081720249,0.240020159,0.177048151,0,FALSE
451336.75,6783300,-5842.106,0.264363665,0.531913696,0.504816123,-0.2950041,0.003896694,0.955488,0,17.15933438,270.7567729,1,tarbert,sediments,6,4,0.01,tarbert A,0.02852733,0.270363915,0.163952668,0,FALSE
451664.5,6783475,-5764.392,0.298776004,0.550287942,0.512975759,-0.12768607,0.04298177,0.9908828,0,7.742815068,288.6042966,1,tarbert,sediments,6,4,0.01,tarbert A,0.097352009,0.307112408,0.180271939,0,FALSE
451500.5,6783631,-5801.481,0.28155671,0.566667271,0.509081573,-0.25929812,0.021666044,0.9655543,0,15.08202711,274.7763399,1,tarbert,sediments,6,4,0.01,tarbert A,0.062913421,0.339871065,0.172483568,0,FALSE
451957.78,6783914,-5761.34,0.329569142,0.596381052,0.513296205,-0.05363567,0.028892389,0.9981425,0,3.492764381,298.3103973,1,tarbert,sediments,6,4,0.01,tarbert A,0.158938284,0.399298629,0.180912833,0,FALSE
452690.75,6782126,-5807.2056,0.406527836,0.40864875,0.508480515,-0.3352599,0.09652679,0.93716776,0,20.41876796,286.0619721,1,tarbert,sediments,6,4,0.01,tarbert B,0.312855673,0.023834023,0.171281451,0,FALSE
453424.3,6782118,-5481.3896,0.483547429,0.407808784,0.542689792,-0.18924324,-0.10518056,0.9762807,0,12.50405145,240.9348872,1,tarbert,sediments,6,4,0.01,tarbert B,0.466894857,0.022154092,0.239700006,0,FALSE
452427.22,6782114,-5869.079,0.378858321,0.407388801,0.501984074,-0.1669719,0.15204321,0.974168,0,13.05136684,312.3207307,1,tarbert,sediments,6,4,0.01,tarbert B,0.257516642,0.021314126,0.15828857,0,FALSE
452873.22,6783037,-5746.2227,0.425686401,0.504299828,0.514883457,-0.31171176,0.039368916,0.9493608,0,18.31179838,277.1982926,1,tarbert,sediments,6,4,0.01,tarbert B,0.351172802,0.215136179,0.184087335,0,FALSE
453289.47,6782391,-5576.2324,0.469390859,0.436472609,0.532731707,-0.35057607,0.16887453,0.9211828,0,22.90038365,295.7203871,1,tarbert,sediments,6,4,0.01,tarbert B,0.438581718,0.079481741,0.219783835,0,FALSE
453127.97,6782591,-5667.6143,0.452434054,0.457471748,0.523137,-0.336993,0.08591739,0.93757874,0,20.35116631,284.3030255,1,tarbert,sediments,6,4,0.01,tarbert B,0.404668109,0.121480019,0.200594423,0,FALSE
453883.12,6782289.5,-5396.1846,0.531721554,0.425815546,0.551635951,-0.23799014,-0.20325384,0.94976234,0,18.238431,229.5012448,1,tarbert,sediments,6,4,0.01,tarbert B,0.563243107,0.058167615,0.257592323,0,FALSE
452759.7,6782632.5,-5783.5127,0.41376729,0.461829069,0.510968167,-0.41883427,-0.015266725,0.9079343,0,24.77857003,267.9124635,1,tarbert,sediments,6,4,0.01,tarbert B,0.327334579,0.130194662,0.176256756,0,FALSE
452524.2,6782839.5,-5871.2217,0.389040803,0.483563178,0.5017591,-0.31988785,-0.057166174,0.94572926,0,18.96288736,259.8678051,1,tarbert,sediments,6,4,0.01,tarbert B,0.277881607,0.17366288,0.157838622,0,FALSE
454123.2,6783092.5,-5384.163,0.55692892,0.510127089,0.552898167,-0.17477202,0.05127279,0.983273,0,10.49431012,286.3500825,1,tarbert,sediments,6,4,0.01,tarbert B,0.61365784,0.226790702,0.260116755,0,FALSE
453105.6,6783025.5,-5690.423,0.450085301,0.503092377,0.520742185,-0.2895542,0.038190443,0.9563994,0,16.98144288,277.5135973,1,tarbert,sediments,6,4,0.01,tarbert B,0.399970601,0.212721278,0.195804792,0,FALSE
452256.97,6783245,-5935.7446,0.360982804,0.526138932,0.494984473,-0.19412163,-0.03029173,0.98050964,0,11.33066696,261.1308011,1,tarbert,sediments,6,4,0.01,tarbert B,0.221765608,0.258814389,0.144289368,0,FALSE
453453.9,6783238.5,-5582.3594,0.486655301,0.52545646,0.532088398,-0.33420774,0.07012347,0.93988717,0,19.96738329,281.8499015,1,tarbert,sediments,6,4,0.01,tarbert B,0.473110602,0.257449445,0.218497218,0,FALSE
453355.78,6783439.5,-5631.412,0.476353124,0.546560595,0.526938086,-0.3321813,0.07282856,0.9403997,0,19.88121051,282.3660636,1,tarbert,sediments,6,4,0.01,tarbert B,0.452506247,0.299657714,0.208196594,0,FALSE
453070.12,6783613,-5741.871,0.446360053,0.564777348,0.515340367,-0.30940914,-0.033111267,0.9503524,0,18.13009787,263.8917669,1,tarbert,sediments,6,4,0.01,tarbert B,0.392520107,0.33609122,0.185001155,0,FALSE
452302.16,6783615,-5904.866,0.365727559,0.56498734,0.498226593,-0.090275444,-0.049479768,0.9946869,0,5.908865443,241.2729516,1,tarbert,sediments,6,4,0.01,tarbert B,0.231255119,0.336511203,0.150773608,0,FALSE
453584.75,6783712,-5529.9907,0.500393988,0.575171922,0.537586886,-0.458723,0.07806911,0.88514316,0,27.73085623,279.6585092,1,tarbert,sediments,6,4,0.01,tarbert B,0.500587976,0.356880368,0.229494194,0,FALSE
454215.47,6783903,-5432.5874,0.566616873,0.5952261,0.547813813,-0.16146027,0.03763774,0.98616123,0,9.543078434,283.1217977,1,tarbert,sediments,6,4,0.01,tarbert B,0.633033746,0.396988723,0.249948048,0,FALSE
453563.9,6783841,-5598.2764,0.498204828,0.588716367,0.530417181,-0.4090191,0.06252383,0.9103813,0,24.44190235,278.6911183,1,tarbert,sediments,6,4,0.01,tarbert B,0.496209655,0.383969257,0.215154785,0,FALSE
455107.03,6783364.5,-5570.2495,0.660226835,0.538685918,0.533359885,-0.22194341,-0.13996412,0.9649617,0,15.21196955,237.763249,1,tarbert,sediments,6,4,0.01,tarbert C,0.82025367,0.28390836,0.221040192,0,FALSE
454784.6,6782555,-5569.212,0.626373073,0.453691903,0.533468818,0.010453232,0.07220087,0.9973353,0,4.183678248,8.238033596,1,tarbert,sediments,6,4,0.01,tarbert C,0.752546146,0.113920329,0.221258058,0,FALSE
455207.53,6782268.5,-5559.538,0.670778902,0.423610636,0.534484547,-0.09445687,0.003278962,0.9955235,0,5.423367918,271.9881592,1,tarbert,sediments,6,4,0.01,tarbert C,0.841357804,0.053757796,0.223289515,0,FALSE
455753.1,6782065.5,-5452.4917,0.728061404,0.40229651,0.545723947,-0.21890195,0.06584169,0.9735229,0,13.21404441,286.7403228,1,tarbert,sediments,6,4,0.01,tarbert C,0.955922807,0.011129544,0.245768316,0,FALSE
455255.9,6782475,-5523.461,0.675857544,0.445292247,0.538272476,-0.2145675,-0.07837421,0.9735596,0,13.20484243,249.9344706,1,tarbert,sediments,6,4,0.01,tarbert C,0.851515088,0.097121018,0.230865375,0,FALSE
455579.62,6782443,-5458.338,0.70984675,0.441932385,0.545110111,-0.23776647,-0.21542752,0.9471315,0,18.71407303,227.8219537,1,tarbert,sediments,6,4,0.01,tarbert C,0.919493501,0.090401294,0.244540644,0,FALSE
455194.47,6782693,-5550.796,0.669407658,0.468181309,0.535402419,-0.3108119,0.081520915,0.946969,0,18.7430702,284.6967125,1,tarbert,sediments,6,4,0.01,tarbert C,0.838615317,0.142899141,0.22512526,0,FALSE
455433.34,6782839,-5518.4688,0.69448798,0.48351068,0.538796636,-0.18595031,0.1700492,0.96773225,0,14.59475307,312.4425208,1,tarbert,sediments,6,4,0.01,tarbert C,0.88877596,0.173557884,0.231913694,0,FALSE
455802.94,6783036.5,-5462.9497,0.733294389,0.50424733,0.544625902,-0.24135128,0.047562957,0.96927154,0,14.24053963,281.1483901,1,tarbert,sediments,6,4,0.01,tarbert C,0.966388778,0.215031184,0.243572227,0,FALSE
455343.66,6783229,-5548.4756,0.685071966,0.524459001,0.535646051,-0.26178923,-0.15142994,0.9531712,0,17.60368856,239.9530996,1,tarbert,sediments,6,4,0.01,tarbert C,0.869943932,0.255454526,0.225612524,0,FALSE
451498.16,6782285,-6293.1694,0.28131102,0.425343065,0.457456408,0,0,1,0,26.26404444,275.321014,1,etive,sediments,4,4,0.01,etive A,0.1,0.1,0.05,5,TRUE
453017.72,6782054.5,-6137.425,0.440858279,0.401141557,0.473808899,0,0,1,0,26.73011121,269.6488076,1,etive,sediments,4,4,0.01,etive B,0.6,0.2,0,5,TRUE
455718.88,6782388,-5721.2803,0.724468451,0.436157622,0.517502302,0,0,1,0,32.63239943,243.7193274,1,etive,sediments,4,4,0.01,etive C,0.85,0.2,0.2,5,TRUE
451709.88,6782070,-5889.612,0.303540709,0.402768991,0.499828198,0,0,1,0,28.95395921,280.8713843,1,ness,sediments,5,4,0.01,ness A,0.03,0.2,0.1,5,TRUE
453590.4,6782215,-5659.782,0.500987214,0.417993366,0.523959358,0,0,1,0,20.96528933,277.6356897,1,ness,sediments,5,4,0.01,ness B,0.6,0.2,0.05,5,TRUE
455105.5,6782763,-5702.283,0.660066191,0.475531007,0.519496936,0,0,1,0,16.56533214,280.900146,1,ness,sediments,5,4,0.01,ness C,0.85,0.2,0.25,5,TRUE
451709.25,6782388,-5756.465,0.303474562,0.436157622,0.513808059,0,0,1,0,4.408514727,321.2126306,1,tarbert,sediments,6,4,0.01,tarbert A,0.1,0.2,0.2,5,TRUE
453424.3,6782118,-5481.3896,0.483547429,0.407808784,0.542689792,0,0,1,0,12.50405145,240.9348872,1,tarbert,sediments,6,4,0.01,tarbert B,0.6,0.2,0.1,5,TRUE
454784.6,6782555,-5569.212,0.626373073,0.453691903,0.533468818,0,0,1,0,4.183678248,8.238033596,1,tarbert,sediments,6,4,0.01,tarbert C,0.85,0.2,0.35,5,TRUE
